@relation water_potability

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability numeric

@data
7.096047,221.508245,17240.021065,9.181473,322.616878,442.543599,16.5762,78.122091,4.785637,1
6.989442,197.685838,12150.721923,7.984166,341.100115,303.596799,14.330886,70.856866,3.853048,0
?,184.741394,32328.714812,8.396587,292.938221,617.144794,8.348506,51.457074,5.493181,0
8.297726,222.436321,20320.108453,7.321859,297.138687,374.119522,15.779233,93.44633,4.166105,0
3.846454,211.757205,14686.28339,7.557873,326.912134,371.269374,21.76517,35.781529,3.143431,0
?,174.917724,28990.787882,4.660411,417.340268,468.842985,10.018238,53.347048,3.669057,0
9.380007,166.269757,32471.456324,7.342535,?,498.313062,12.779885,56.793317,4.566254,0
8.998375,169.22833,21790.010896,7.923357,?,436.921508,18.222195,73.217875,4.516933,0
5.690387,241.215729,14083.829888,5.738962,293.465164,498.282978,24.755392,70.728902,2.988621,0
7.301563,177.662895,23441.267143,9.107017,326.29063,478.467047,14.003396,55.183347,2.774961,0
7.031684,201.002106,24510.507558,5.818274,401.268832,371.616397,12.846819,89.192433,4.422183,0
4.348675,197.276364,9848.035583,10.810938,?,295.749525,19.958236,81.746418,4.36095,0
5.294195,234.271399,26811.203068,3.611358,369.608465,570.975027,12.775773,44.675683,3.522454,0
7.257931,187.765622,24354.335175,7.196254,?,346.291785,10.892953,61.561166,4.266923,0
9.250492,184.442011,22749.178352,7.401663,375.008324,436.493762,15.402961,44.78897,3.996339,0
9.680475,199.531666,32916.331478,6.127804,?,461.300095,16.109678,76.543839,2.79584,0
?,184.993731,19764.627445,7.505092,?,293.477998,12.93416,?,3.017985,0
6.741246,196.833001,23565.73271,7.594584,315.574602,500.142898,11.663073,31.778484,3.500971,0
6.811702,261.389565,15149.489871,7.056107,?,397.787119,11.993516,66.257649,3.275008,0
6.966943,222.890265,25441.056122,7.383783,?,647.349939,17.391282,38.732647,4.356931,0
7.446089,179.146836,17763.310993,9.876515,328.459022,364.134173,12.982491,49.051241,2.948657,0
6.210648,192.216738,19330.035765,8.792886,?,401.383264,18.225492,61.274216,3.212124,0
7.341547,187.672402,21273.457066,7.784003,?,332.084293,16.842334,55.019151,4.025644,0
7.051396,187.418883,15423.387278,8.871524,341.562673,561.79076,14.280607,?,3.172091,0
6.642614,226.527832,13730.259117,9.060767,257.459481,275.071712,12.77923,?,3.807721,0
10.14629,242.151734,24649.674748,4.803373,347.069725,348.484039,17.614799,73.001545,4.481552,0
14,235.677458,24008.99204,5.635029,381.097711,460.745267,13.452538,72.859468,3.170994,0
8.469537,128.620079,15273.049287,10.725524,?,553.34626,16.930868,69.736688,4.149553,0
6.043212,151.148322,24207.081673,8.414072,?,410.909289,10.08505,107.585967,4.196726,0
5.841119,194.616894,17721.959557,5.646297,410.358673,622.963575,17.629541,93.070691,4.23756,0
8.114665,236.493275,26631.212874,6.266782,275.09087,496.989792,18.588534,58.313345,2.654594,0
5.585117,143.505413,22234.696738,9.252852,368.387465,437.124665,11.575215,52.424378,4.148343,0
5.903994,196.274726,19399.221972,7.641895,328.269272,324.045681,18.505372,77.157802,3.820021,0
10.284126,249.324199,23259.012449,3.331266,284.405913,468.866264,5.188466,67.622616,2.844633,0
9.578227,205.748742,33080.588825,5.659848,356.698301,333.069911,16.984961,68.906088,3.419239,0
7.094831,139.906866,18975.643495,7.571951,423.045974,528.266523,18.556177,68.648582,3.62846,0
?,210.744708,12229.298484,6.950981,387.388826,422.027072,14.680844,77.32233,2.516769,0
9.68726,190.162869,18752.576403,7.073007,?,461.070209,9.106873,64.228249,3.085835,0
6.527441,181.072995,22444.081777,10.474977,271.862792,351.063788,11.996365,?,3.567181,0
?,193.629486,18753.211764,8.685012,327.340638,478.102693,13.172902,52.673958,2.373438,0
7.744773,208.92034,27648.159653,5.622572,332.823799,397.057474,12.486192,73.184557,5.016321,0
8.289224,191.858805,22526.279753,7.979155,?,292.860817,18.003679,72.575581,4.291001,0
7.249257,223.70354,24311.905794,7.392517,275.622487,306.782231,9.697257,77.199646,4.361486,0
7.744099,219.658722,30809.705704,6.790681,?,405.032247,12.758777,70.371824,5.104188,0
?,214.21606,19026.672842,7.634724,?,421.140278,16.825739,74.629431,3.986882,0
6.890275,185.744147,12218.095945,8.022936,350.657872,394.440581,17.064897,86.631823,4.100697,0
6.047381,230.586285,20278.382985,9.360799,305.776583,333.530768,12.593848,55.301836,2.21673,0
11.568768,192.924448,39234.470184,8.860762,235.995461,463.435102,19.628177,81.496529,3.761288,0
10.164839,194.302801,28915.643224,7.301689,316.525209,279.165436,18.45231,63.062458,2.937686,0
8.722311,145.246618,20256.353066,10.651998,?,612.327974,13.05334,94.826706,3.009289,0
3.717704,183.349431,14841.241996,9.53497,?,293.917599,12.942291,112.061027,3.780259,0
4.894278,184.552715,10922.541994,7.461703,352.830222,338.681069,21.624718,91.007934,3.594991,0
6.071183,138.223983,14852.53068,8.093541,?,389.302809,17.023531,100.44094,5.036334,0
9.032563,156.265649,24897.55703,7.639634,416.530533,342.74604,13.599564,62.502108,3.626136,0
9.913704,160.098247,32129.996307,6.109516,405.295559,541.22077,11.546324,46.08191,5.554667,0
?,165.740229,19919.324589,7.278151,351.965054,420.120713,17.776053,46.00234,3.428096,0
4.229225,207.669229,21214.370515,6.844548,304.275125,488.455862,13.489424,65.30757,3.73314,0
9.135452,233.175332,32105.287115,6.749696,?,370.929809,16.334776,68.697042,3.643687,0
3.906568,152.818846,17857.716894,7.36306,324.382843,342.408791,7.637198,75.201346,3.204796,0
7.384049,148.296177,14417.979533,9.084968,347.962098,316.579588,13.493983,58.861502,5.337987,0
?,180.680598,8692.538152,8.671793,396.528754,534.339086,10.299787,87.652015,3.913602,0
8.524296,141.810243,12658.177161,11.264386,347.268092,387.085887,12.789958,69.577099,4.34306,0
5.706131,199.117827,25815.60909,6.383545,?,483.824089,11.637607,79.473977,4.326394,0
3.715171,199.083393,15900.797145,8.561198,291.104167,371.847136,11.973577,?,2.353338,0
6.519848,183.225998,14284.647917,8.389078,373.091575,495.417954,11.638475,58.661649,3.272286,0
7.910641,190.4276,16461.502324,5.454476,394.305876,294.178639,17.658652,82.417022,3.886603,0
6.587465,211.169277,28990.297847,8.883665,267.202392,504.908752,14.054691,68.976475,4.096841,0
4.300029,218.319886,17639.85794,7.527317,331.834632,424.2094,15.005737,70.050831,4.586448,0
8.575939,215.136721,15778.729396,7.532773,316.95949,359.830073,14.944675,79.463992,4.002129,0
8.884935,145.277706,17621.390115,8.267974,341.477474,286.890777,15.194724,42.289054,4.714163,0
10.50476,143.767498,31320.245588,7.728505,402.953533,491.216033,12.003832,75.641708,4.681366,0
?,219.074646,31044.73818,6.772327,263.900538,411.471151,16.208928,70.852672,1.984615,0
6.946718,214.170043,32946.567518,5.484258,333.43957,318.883636,12.809956,15.684877,4.934986,0
8.107092,213.029273,24531.86944,6.237222,322.097056,517.490049,14.352031,59.860286,2.769164,0
4.9089,161.243192,13516.911495,8.206212,343.305288,535.224517,14.356101,71.444915,4.196429,0
5.098967,197.142637,21682.754771,7.755905,292.251426,424.666112,10.92759,51.22096,4.333667,0
6.093092,208.908022,21456.604422,9.600683,263.45349,459.015554,19.296765,31.007235,4.523558,0
10.033933,213.647419,25433.232095,5.202938,319.010074,362.262157,13.994461,68.02077,2.901535,0
8.978998,213.091772,19030.716876,5.291516,316.940333,473.150388,15.891079,66.087038,4.656317,0
5.514748,228.735924,35343.62858,4.346608,?,526.112381,14.930982,46.780508,2.798158,0
?,200.839894,20743.348404,6.905988,264.643533,450.36172,10.209153,70.495602,3.808913,0
6.731278,229.128889,15058.138753,5.119307,315.880099,443.958439,13.782579,76.273839,4.190484,0
7.191962,228.409943,15395.469082,7.398603,334.777619,294.915584,13.932293,50.748365,4.102719,0
?,190.382604,30524.093791,6.375449,387.668609,382.056758,19.195322,73.657806,4.938389,0
7.127711,173.690102,19309.570454,6.533392,372.537225,295.385825,7.273399,88.790927,3.396185,0
5.632041,203.730481,19345.922475,8.047798,265.347111,708.226364,15.752252,69.195926,3.511985,0
?,184.020029,13361.226016,9.258656,335.089993,467.444154,19.581926,80.084233,4.411058,0
7.955026,244.395898,32405.413861,3.318045,307.643561,433.911804,16.254483,67.680774,3.955917,0
7.77505,195.178742,22329.740079,6.10513,416.949194,371.61586,10.964183,?,4.699483,0
5.16834,206.269755,17914.340231,11.24,?,357.696971,4.902888,72.0847,3.841163,0
7.667521,163.345819,25035.271042,8.258578,329.597091,431.867757,16.0785,89.09365,4.618165,0
7.272362,229.087141,16404.759485,7.589754,272.276912,518.60948,17.878956,67.104417,3.996581,0
3.691933,202.512068,9439.783993,10.343626,313.138886,543.685833,15.436185,65.205101,3.846607,0
?,221.126963,27158.677734,7.875937,274.658788,472.09609,15.759417,35.710402,4.688955,0
7.692524,220.819152,26686.847941,8.286211,299.958846,564.526974,13.861775,77.01594,4.522432,0
8.157518,236.34444,27931.208402,6.203676,325.323955,511.587664,13.381575,80.686958,4.469431,0
7.187766,184.156604,31125.740434,6.37779,352.916016,472.274122,14.807893,61.963888,3.784121,0
5.689554,202.364723,17493.650424,5.520356,385.197355,479.237852,21.692974,?,3.73217,0
8.758825,197.21521,19572.14708,7.493433,376.838279,518.385546,19.185921,35.78601,3.527565,0
9.814247,177.712217,30575.946902,6.393927,?,536.720632,12.339004,46.259048,4.317531,0
9.969273,237.022863,26944.681919,5.588775,334.326196,379.137977,13.00818,86.185058,3.643379,0
?,179.154956,18282.069276,7.874879,326.186856,397.221151,9.438369,57.851079,2.757857,0
9.149127,162.683275,21463.059188,9.820675,?,501.566902,15.667044,83.691551,4.805641,0
?,146.250325,25623.340549,7.307749,?,464.184606,8.354867,69.001575,3.582882,0
5.840812,157.882575,16087.26971,9.458,277.540449,550.137405,11.870382,52.247067,5.049464,0
?,209.953278,18668.363826,4.453252,347.581603,479.561362,16.092975,68.799179,3.772078,0
4.981672,220.950558,20988.087806,7.985668,232.548814,373.624878,12.235175,45.95003,4.475148,0
5.423318,185.903179,18020.842428,6.401046,447.417962,332.050056,7.71574,67.333687,5.224655,0
4.838571,241.135975,18328.40262,7.403239,237.517456,355.275454,12.717352,75.398283,4.580372,0
7.904053,217.771631,23575.99143,7.493024,279.146683,548.155383,10.329558,65.180543,3.13728,0
6.744064,158.534831,16304.528919,7.133913,?,514.748524,9.333898,38.54231,3.534126,0
8.663975,206.923164,29551.334148,6.030276,339.032266,329.710839,9.139903,63.765761,3.689241,0
4.161112,181.736389,25815.389207,8.534629,297.239219,399.292171,9.343334,46.638081,4.168242,0
8.515977,212.304629,28553.559458,7.225366,342.604083,341.740345,9.003647,60.725201,2.165682,0
9.999807,215.108978,33462.034221,6.194122,365.895338,373.936756,13.792034,77.872102,2.659978,0
7.038092,204.923285,24607.088098,8.080156,280.745623,365.845248,10.807557,59.912442,4.237698,0
2.803563,186.123924,11920.907422,8.642034,332.744519,447.594219,18.482185,87.697443,3.489939,0
5.9726,186.46747,23124.577976,7.012554,?,446.219354,16.455404,64.688815,5.164945,0
8.180755,178.079638,25623.867503,7.574082,391.918229,353.507014,19.749408,74.295305,3.845423,0
7.010243,162.12324,26395.248778,6.622597,?,574.581434,12.277989,51.628691,3.279006,0
8.17989,258.901939,17291.618256,5.18441,?,434.504238,12.813028,51.095711,4.295738,0
?,162.512684,24642.812333,7.267573,330.90537,414.650725,11.583353,73.946186,3.21574,0
6.865125,216.744458,13529.038758,5.618492,402.313427,553.616733,15.692771,86.378082,3.955154,0
7.950817,147.117918,20827.917578,9.226125,?,474.854039,10.714241,60.255519,4.543685,0
?,204.258263,26321.689195,5.937496,?,487.273628,20.407809,70.340601,3.305588,0
9.581189,223.296216,28292.780318,5.665431,?,398.479317,11.350768,44.57412,3.929178,0
7.274757,195.11803,21496.745136,6.57109,360.697815,418.373582,11.382543,81.235608,4.271581,0
?,260.845039,11803.7355,5.26067,336.040452,424.058418,12.318942,70.203325,2.816075,0
8.026773,169.333843,19168.526773,8.081496,405.527337,350.57737,15.177534,68.003932,3.735983,0
7.879543,170.190912,37000.955674,6.217223,346.063677,517.576762,15.87177,68.911185,4.066229,0
6.448971,237.461099,18736.190902,5.59987,?,235.042283,11.545477,56.71551,3.759326,0
5.189414,171.238926,12289.900922,10.7865,301.230848,501.559725,12.284334,54.473935,4.876273,0
6.538084,197.428199,15979.06027,7.424945,273.719282,452.187233,18.584959,77.730814,5.14375,0
5.915807,195.744074,12431.80311,6.661616,380.725336,367.854025,21.300647,90.394895,4.513201,0
8.136498,184.231854,30031.839181,6.215307,373.652791,400.611899,15.288782,37.787097,4.204186,0
?,187.873284,29532.615003,7.981037,274.493395,469.132117,16.169212,78.925527,4.586748,0
6.493764,205.150564,19821.338373,6.344963,298.379976,482.595709,12.164736,89.477718,4.910911,0
?,205.338546,25142.733738,5.639501,296.091273,528.280024,12.911509,69.526718,4.89483,0
6.977406,205.563499,16100.967947,5.527299,371.361851,532.342083,10.346574,72.573959,5.327585,0
5.489248,134.560276,15979.334793,9.504361,366.214428,418.642063,12.897635,57.780869,3.987012,0
2.558103,147.490575,21316.506728,9.142234,312.054239,406.372019,11.519669,83.277583,2.817258,0
7.312109,199.812999,14540.735082,8.827414,276.118282,486.983734,17.271656,70.135608,5.123872,0
8.554097,191.708414,32112.569874,8.115355,293.655798,518.944362,8.56758,58.062463,3.56361,0
6.704432,148.842129,13329.032253,7.118465,?,403.420996,20.794371,70.346102,3.395332,0
?,194.719186,18344.069444,7.611837,?,320.356014,12.333237,75.114888,4.515322,0
8.028304,204.783735,20408.485598,4.531581,406.328921,515.575097,21.558863,70.547218,3.915991,0
?,168.042465,18564.372055,8.562156,345.205222,419.131577,18.45989,59.70021,2.962433,0
8.616824,228.762945,19126.298537,7.017578,327.894821,383.527023,14.759257,41.275927,4.584566,0
9.467129,169.214408,33365.315416,8.46049,315.960398,449.723952,10.396796,74.326898,3.164188,0
6.793699,227.225751,14470.053549,8.471509,274.444719,360.755674,19.402149,40.290591,4.822958,0
?,229.725348,22444.559412,5.702175,320.990051,389.030889,15.501543,34.246212,3.851154,0
?,188.395023,21875.216397,7.141372,408.855902,616.12134,8.974388,59.708017,4.123239,0
5.486059,186.695632,16639.215179,9.80778,?,355.942431,12.254262,?,4.557707,0
5.050748,191.722206,18252.07599,8.118115,284.215072,373.741228,18.045432,91.851938,3.930291,0
6.246118,199.098973,27001.335319,7.808013,296.923626,478.745945,17.128023,84.798956,4.755158,0
8.142331,221.752348,29808.236904,8.820156,205.935091,556.657644,10.7378,59.512998,4.704866,0
6.852899,158.079791,11914.463778,7.634967,386.167384,473.643343,16.939374,62.695471,4.594761,0
8.801934,225.895468,23659.21152,2.458609,408.417866,446.992465,14.340818,42.800911,3.769832,0
?,200.308653,25355.998921,7.105245,304.64809,394.246061,16.067376,77.810988,3.279888,0
8.383762,156.951865,21923.874085,7.656831,379.541641,364.794883,11.773964,62.85578,3.585737,0
6.47614,215.721769,21165.590649,7.642952,348.474943,315.078135,13.54318,46.169007,4.04158,0
9.894562,128.585733,26436.033327,8.778717,349.748446,480.667616,9.105813,65.32733,4.617533,0
4.80804,186.16057,19118.050299,7.054444,359.406236,577.491371,8.304288,73.153089,3.59776,0
10.577931,278.03636,28652.143304,2.785718,379.277495,334.211669,15.011893,65.199878,3.051608,0
6.304972,249.082601,21046.448517,5.456273,?,334.178652,15.089083,52.791689,4.221306,0
7.822492,208.63672,22308.821729,5.850328,408.123255,502.789396,16.135732,60.393982,3.835332,0
7.989376,191.936191,16746.800392,8.562428,312.739993,431.505677,14.371148,77.92896,3.648744,0
9.671797,130.608363,30220.612486,9.309142,370.294867,411.881375,18.024005,76.159718,3.895104,0
5.941266,179.954862,26562.447179,6.803288,?,431.969182,14.632401,75.434029,2.227371,0
5.574756,189.700665,11512.465842,8.720972,329.939631,331.330352,18.016991,66.188642,4.371806,0
7.610509,208.817812,34538.544038,5.60062,301.787241,470.740312,15.668908,35.365054,4.692218,0
7.102447,243.412941,23493.120864,4.792738,283.344321,341.438781,16.072774,45.633295,3.065508,0
5.15274,185.342237,25669.71992,7.819479,318.450974,449.918993,18.301574,49.342036,3.842625,0
7.301464,205.72188,23778.758719,8.179967,333.339282,529.624618,12.352311,41.032062,3.942709,0
6.104926,241.175718,13539.811664,6.015548,335.396475,363.633403,13.456484,60.923713,4.131933,0
6.001382,186.884422,22554.830087,8.391883,331.214867,444.891044,4.466772,65.954766,4.03672,0
?,153.035108,28504.997508,8.425498,?,346.311159,15.138653,48.38496,3.830884,0
7.885679,207.821304,12359.631194,7.377663,340.978985,499.36169,14.045191,97.62716,5.43035,0
?,159.832881,23917.190146,6.781576,369.223852,472.927194,13.891834,85.758645,2.857687,0
7.679091,204.859994,21530.316231,8.1854,?,445.370944,16.310146,78.019888,3.186823,0
?,163.95724,19516.898042,7.178777,393.840917,587.841581,14.842673,69.006856,4.169924,0
10.391942,262.74177,39116.682706,3.205786,285.72842,473.313969,13.300688,65.318816,5.771715,0
6.714862,236.542051,33197.150527,4.958517,331.48453,402.946557,14.841182,?,4.593764,0
7.349653,235.210876,20443.135055,7.177789,?,305.417306,12.831113,91.092677,3.861684,0
?,196.082967,22746.061659,7.70274,325.478423,397.054983,21.091602,51.939019,3.71311,0
7.345138,202.174463,17032.773734,6.212629,361.440487,600.295028,17.29974,89.077865,4.297995,0
10.14709,177.821311,20642.58872,5.759744,?,487.878856,16.487323,48.58901,2.799441,0
6.380717,266.01541,21250.935634,4.854335,357.241027,358.185473,27.006707,59.937785,4.53202,0
7.940647,181.771307,15858.778176,6.849964,?,584.827155,10.590137,81.957189,5.431837,0
?,197.713639,31251.643733,6.252423,?,322.217629,14.271722,74.644268,3.906526,0
7.786735,192.179739,28086.873498,7.157952,329.708632,327.380488,10.681349,52.415462,1.961475,0
6.32304,227.553972,24463.137418,6.261934,?,399.947453,17.912652,71.151222,4.749424,0
?,170.291426,14550.417005,7.847404,395.495954,486.367693,13.797578,51.41591,3.794033,0
6.645657,170.269715,23432.10973,7.066565,?,513.364946,20.264678,78.900888,4.170658,0
6.01454,205.48294,23268.243081,9.035769,283.340368,371.403475,16.863668,73.017793,2.686069,0
10.086771,189.732379,17572.547468,6.894731,?,416.641081,9.477756,92.892178,4.334122,0
5.166226,135.712166,12060.009527,8.637098,?,362.217258,11.185554,76.067064,4.608319,0
